baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000021224.15	757.443553972502	0.504181548744591	0.104303932552787	4.83377315126092	1.3396924172813e-06	7.55906646248328e-06
ENSMUSG00000055065.7	9047.80183662891	-0.405633160870073	0.0839176433591729	-4.83370534053176	1.34014906949946e-06	7.55958099334508e-06
ENSMUSG00000074212.7	683.324349095793	-0.54855630043257	0.113492909031842	-4.83339712685191	1.3422265348282e-06	7.5692355160636e-06
ENSMUSG00000038271.17	339.977711290077	-0.792427879493209	0.163991484474798	-4.83212821709038	1.35081209085613e-06	7.61557593332217e-06
ENSMUSG00000060216.15	159.297915859273	0.833864633560105	0.172570524736361	4.83202235627442	1.35153073665201e-06	7.6175513045359e-06
ENSMUSG00000027935.14	341.883248736965	-0.623286594357262	0.129006255382016	-4.83144474282717	1.3554583995188e-06	7.63760746228449e-06
ENSMUSG00000063060.6	35.751410783437	1.84095338121503	0.38107767527561	4.83091374975873	1.35907873501943e-06	7.65592146892073e-06
ENSMUSG00000020175.15	126.960486760562	-0.940108140710341	0.194605850950772	-4.83083183839193	1.35963803781786e-06	7.65698688055062e-06
ENSMUSG00000020950.10	60.3368695460549	-1.41214919336616	0.292401201966177	-4.829491752669	1.36881983516551e-06	7.70659724833931e-06
ENSMUSG00000009112.4	873.221268619436	0.462363274149905	0.095745013814488	4.82911073620776	1.37144129509121e-06	7.71925528951338e-06
ENSMUSG00000032014.6	2177.36145276542	-0.58206360812145	0.120546712129213	-4.82853159443734	1.37543514085163e-06	7.73962891417735e-06
ENSMUSG00000031201.17	443.713518180377	0.662487924722143	0.137250974291841	4.82683586138684	1.38719358831187e-06	7.80154958516342e-06
ENSMUSG00000043252.8	1043.82673382249	-0.480138289913187	0.0994722968669167	-4.8268543608233	1.38706479065614e-06	7.80154958516342e-06
ENSMUSG00000020260.9	1791.02488856495	-0.553542729640222	0.114706972652077	-4.82571126098148	1.39504497303206e-06	7.84357305440829e-06
ENSMUSG00000025056.4	8.27261654602138	6.4817087562911	1.34322098469802	4.82549694363828	1.39654606725123e-06	7.84987918507929e-06
ENSMUSG00000027692.16	149.859290479652	-0.849847519766089	0.17612779345669	-4.8251755335541	1.39880015860205e-06	7.86041327918594e-06
ENSMUSG00000005672.12	13.9156031937417	3.69050391209513	0.764870651301699	4.82500394781056	1.40000494411656e-06	7.8650467868145e-06
ENSMUSG00000020482.4	311.007594179276	0.690795593741153	0.14318608217532	4.82446047301811	1.40382752980283e-06	7.88438024815954e-06
ENSMUSG00000025956.10	402.339673109197	-0.604100381900409	0.125262223636874	-4.82268607694249	1.41637793162571e-06	7.95270833758899e-06
ENSMUSG00000025511.15	1317.6739931428	-0.813441979753691	0.16869737988485	-4.82190049607725	1.42196878327532e-06	7.98193331941658e-06
ENSMUSG00000029376.8	173.344564856108	-0.866244904193956	0.179659291556956	-4.82159812992102	1.42412632506482e-06	7.99187548398421e-06
ENSMUSG00000021226.7	188.625103014935	-0.921221060878899	0.191112033459425	-4.82031949638839	1.43328490132442e-06	8.04065498751839e-06
ENSMUSG00000073643.11	950.567539171117	-0.505793423018767	0.10493038230314	-4.82027618614358	1.43359611283383e-06	8.04065498751839e-06
ENSMUSG00000039018.15	219.068198839308	0.741393146280516	0.153837304411322	4.81933266523064	1.44039205660417e-06	8.07658164566472e-06
ENSMUSG00000109244.1	27.3812493057876	2.10472075433387	0.436737388874336	4.81919068060249	1.44141741397703e-06	8.08014070680617e-06
ENSMUSG00000031089.7	13.1132290177469	4.64958653243432	0.964962478837029	4.81841173559204	1.44705514903841e-06	8.10917661004487e-06
ENSMUSG00000079685.10	440.014627946761	0.719534993614302	0.14933171903262	4.81836677616447	1.44738119624296e-06	8.10917661004487e-06
ENSMUSG00000036073.17	221.151265219687	-0.740110783829735	0.153609601628205	-4.81812839812638	1.44911110191507e-06	8.11667022559252e-06
ENSMUSG00000020946.13	1846.97272533721	-0.448581543530144	0.0931215491778984	-4.81716152158485	1.4561481172876e-06	8.15387758692311e-06
ENSMUSG00000066441.14	739.974549905266	0.691382005568899	0.143571500059054	4.81559366089036	1.4676290427563e-06	8.21594228671558e-06
ENSMUSG00000056938.16	381.675437637711	0.772885358403027	0.160547221283888	4.81406873455859	1.47887903821736e-06	8.27668098093239e-06
ENSMUSG00000026779.6	298.591459496499	0.879974002845361	0.182844889353794	4.8126803322496	1.48919391761517e-06	8.33215477031912e-06
ENSMUSG00000040253.15	94.0208212619238	1.07927383910586	0.224309682948062	4.81153477157632	1.49775669894747e-06	8.37779808483732e-06
ENSMUSG00000028538.12	454.295229167373	-0.706537691829203	0.146845479826931	-4.81143643414776	1.49849394896702e-06	8.37965594333139e-06
ENSMUSG00000039765.15	469.051673635227	-0.58120254200581	0.120806497787308	-4.81102053822533	1.5016158413635e-06	8.39484423746055e-06
ENSMUSG00000031105.16	165.972815707689	0.904528046083124	0.188041101702065	4.81026774410347	1.50728254569778e-06	8.42424735416333e-06
ENSMUSG00000054920.12	704.50845476431	-0.507341583517347	0.105478309380032	-4.80991387233392	1.50995343600379e-06	8.43689541429993e-06
ENSMUSG00000048612.16	10475.0817478867	-0.441264357595108	0.0917556639459934	-4.80912391255576	1.51593218019141e-06	8.46651955277357e-06
ENSMUSG00000053460.8	800.87861720626	-0.609278126931697	0.126692617113376	-4.80910522502238	1.51607389042656e-06	8.46651955277357e-06
ENSMUSG00000002603.15	404.545079970863	-0.790196214663303	0.164358442903333	-4.80776162577819	1.52629603989245e-06	8.52130461138337e-06
ENSMUSG00000022935.16	21.2976275398534	-2.37449653837485	0.493896647678172	-4.80767899425406	1.52692686154355e-06	8.52252620912797e-06
ENSMUSG00000020407.13	27.8847956409997	1.97369394186647	0.410745745531957	4.80514762072664	1.54637366513395e-06	8.62874002246985e-06
ENSMUSG00000097391.8	285.508882084565	-0.8163272523046	0.169921198134182	-4.80415193200303	1.55408791911622e-06	8.66944676562003e-06
ENSMUSG00000035901.14	2742.87544867337	-0.407279141864274	0.084779634814657	-4.80397376981698	1.55547215504415e-06	8.67249097765182e-06
ENSMUSG00000038677.14	133.704164390051	-1.05100398421789	0.218776428893579	-4.80400923231606	1.55519653374762e-06	8.67249097765182e-06
ENSMUSG00000037649.10	66.9870539629614	-1.42394032983521	0.296421050964699	-4.80377599769318	1.55701013907952e-06	8.67872668468334e-06
ENSMUSG00000027217.13	64.0126645056854	-1.32886524830497	0.276673397927655	-4.80301054694258	1.56297649222716e-06	8.70963597567856e-06
ENSMUSG00000031709.15	320.978070285169	0.651077616635648	0.135624201798963	4.80060054178784	1.58190530386798e-06	8.81274204430628e-06
ENSMUSG00000033152.13	125.062307441868	-1.03419866455178	0.215440037679111	-4.80040142813276	1.58347901231496e-06	8.81913391753771e-06
ENSMUSG00000032494.12	9.34428095316363	6.66262425955362	1.38828647824048	4.79917103852936	1.59323691533212e-06	8.87109168065812e-06
ENSMUSG00000038291.16	375.471623537111	-0.710278782011472	0.148028610238315	-4.79825339755588	1.60055209386874e-06	8.90942412854546e-06
ENSMUSG00000032783.9	122.755104110696	1.02764933298638	0.214260481750715	4.79626165585687	1.61654095717998e-06	8.9960047617078e-06
ENSMUSG00000067714.13	12.5888801033481	6.12860533145287	1.27821111563701	4.79467378782623	1.62939757180608e-06	9.06511263389153e-06
ENSMUSG00000091512.5	498.068490508132	-0.562717430859785	0.117383071278741	-4.79385506555319	1.63606493037771e-06	9.09975882894942e-06
ENSMUSG00000024219.16	633.707454072414	0.620300729631716	0.12941695238037	4.79304077419925	1.64272221231597e-06	9.13433036606342e-06
ENSMUSG00000040296.15	634.816829170606	-0.541544668440596	0.112998108418441	-4.79251091916702	1.64706804538178e-06	9.15603400126907e-06
ENSMUSG00000028532.14	939.318870220945	-0.635054917112803	0.132550189084222	-4.79105251754331	1.65908689466624e-06	9.22036873083589e-06
ENSMUSG00000037653.7	48.2201308629193	-1.46575425658885	0.305983604263326	-4.79030325862634	1.6652943542867e-06	9.25238080000549e-06
ENSMUSG00000020865.16	95.7251277175761	-1.10296104140345	0.23032853554379	-4.788642617813	1.67913209610239e-06	9.32675816538074e-06
ENSMUSG00000010110.17	1354.02358816259	-0.490476708817905	0.102455806023843	-4.78720267647659	1.6912202001936e-06	9.39137982308848e-06
ENSMUSG00000031730.18	228.969722368969	0.766260273890001	0.160086050418797	4.78655243155419	1.69670628608822e-06	9.41931549321921e-06
ENSMUSG00000078234.6	32.1322147254904	-1.95366885853026	0.408233596565537	-4.78566407803386	1.70422893485537e-06	9.45853917828904e-06
ENSMUSG00000028023.16	50.7978058633147	-1.47117288530008	0.307523788299496	-4.78393197949068	1.71898876864667e-06	9.53789771444646e-06
ENSMUSG00000049929.7	495.713211085312	-0.763608919418482	0.15969672331309	-4.78161920655947	1.73888837801382e-06	9.64572434948133e-06
ENSMUSG00000038205.12	491.918432066153	-0.560820721251178	0.117292183104106	-4.7813989509719	1.7407950095073e-06	9.65371173502907e-06
ENSMUSG00000020747.18	624.553031098058	0.828742326006996	0.173383510297218	4.77982205220292	1.75450415548121e-06	9.72712904211441e-06
ENSMUSG00000055817.18	773.305184992733	0.548593475027127	0.114791169653742	4.77905640897216	1.76119781732685e-06	9.76162295053748e-06
ENSMUSG00000032440.13	8588.93267263552	-0.500405731981945	0.104728916002882	-4.77810475922595	1.76955186025217e-06	9.80529874881227e-06
ENSMUSG00000036411.10	65.1196368957208	1.23313672572145	0.258136284890363	4.77707628838462	1.77862308819163e-06	9.85292409728007e-06
ENSMUSG00000000567.5	217.879743600688	-0.895081742284222	0.187405476268403	-4.7761770899495	1.78659071861284e-06	9.89441205207675e-06
ENSMUSG00000041817.14	32.0330647920062	1.84523059134482	0.38637875243959	4.77570409784196	1.79079556833047e-06	9.91504452112304e-06
ENSMUSG00000059898.9	15.9685058785988	3.0946954820081	0.648052760817351	4.77537581678526	1.79371954102649e-06	9.92857605194888e-06
ENSMUSG00000072982.1	7.86896593952453	6.42360232526276	1.34531337407696	4.77480001986163	1.79885920112736e-06	9.95436130960926e-06
ENSMUSG00000046491.10	82.4620951796428	-1.12744823116116	0.236139523934157	-4.77450031395645	1.80154002343186e-06	9.96652992369295e-06
ENSMUSG00000043733.14	4145.97680569359	-0.397889160625652	0.0833419913449941	-4.7741739092673	1.80446402940498e-06	9.98003701824654e-06
ENSMUSG00000020267.6	2178.46651170651	0.413780971316015	0.0866873975001899	4.77325405131822	1.81272887762257e-06	1.00230678518104e-05
ENSMUSG00000059474.13	722.676308866508	0.631199514047369	0.132276525944618	4.77181804964882	1.82570399574695e-06	1.00921130817813e-05
ENSMUSG00000022371.16	341.963830179129	-0.710015070772709	0.148808445269451	-4.77133585722953	1.83008086668091e-06	1.01136047895524e-05
ENSMUSG00000019966.18	576.3682623362	-0.720716888451929	0.151076651746859	-4.77053787013726	1.8373463705284e-06	1.01493418222602e-05
ENSMUSG00000030499.9	598.17717379726	0.602163578206904	0.126226039932168	4.77051786248303	1.83752889167824e-06	1.01493418222602e-05
ENSMUSG00000004891.16	2047.38165499367	0.749700862669503	0.157191120379997	4.76935885982084	1.84813175722873e-06	1.02051802985254e-05
ENSMUSG00000023017.10	117.154577571711	-0.968160326215955	0.203106301939518	-4.76676655017952	1.87206009753555e-06	1.03345511389172e-05
ENSMUSG00000002014.12	1749.68089324146	-0.497407666641225	0.104375782611794	-4.76554670244955	1.88342263887724e-06	1.03945030109861e-05
ENSMUSG00000021987.9	1738.36135006931	-0.495088004219373	0.103895063742619	-4.76526974800132	1.88601160668133e-06	1.04060149597768e-05
ENSMUSG00000014226.10	2196.70234798905	0.710113863004081	0.149059970782538	4.76394741845253	1.89841994015945e-06	1.04716843899195e-05
ENSMUSG00000031960.14	5934.85542702423	-0.431595466386794	0.0906133036638609	-4.76304746583173	1.90690963313048e-06	1.05157093471885e-05
ENSMUSG00000095026.2	13.916780536693	5.36205400627929	1.12581581296006	4.76281639017048	1.9090953609996e-06	1.05249567010333e-05
ENSMUSG00000093930.2	3175.44752815647	0.741318875221699	0.155704277887743	4.76106941490819	1.92569793475989e-06	1.06136588810308e-05
ENSMUSG00000031262.12	227.971548273929	0.714618164641386	0.150122402398905	4.76023666835882	1.93366077057277e-06	1.0654707788838e-05
ENSMUSG00000028986.12	639.625189782279	-0.564741393566554	0.11866469947603	-4.75913558168689	1.9442380882922e-06	1.07099670191053e-05
ENSMUSG00000043411.15	2054.28613250208	0.422475073987392	0.0887723314038575	4.75908503591507	1.94472497576792e-06	1.07099670191053e-05
ENSMUSG00000008090.14	467.103553042392	-0.599701630317408	0.12611229458535	-4.75529869858597	1.9815321965713e-06	1.09097666984502e-05
ENSMUSG00000066306.13	3232.25083355739	0.50916914745653	0.107090026882913	4.75458978092543	1.98849760609169e-06	1.09452030287404e-05
ENSMUSG00000047284.14	669.784544134022	0.572129569944957	0.120356140537626	4.7536383884468	1.99788240323035e-06	1.09939338948709e-05
ENSMUSG00000027303.18	1582.26671124317	-0.420738428872234	0.0885523193382895	-4.75129767369412	2.02115331764905e-06	1.11190309509496e-05
ENSMUSG00000045934.15	468.051694327618	0.569436988915817	0.119858246361897	4.75092040973528	2.02492828068054e-06	1.11368363429611e-05
ENSMUSG00000079491.9	70.553111248762	-1.26556502425569	0.266387482792328	-4.75084268596173	2.02570683802311e-06	1.1138156816722e-05
ENSMUSG00000037656.9	1298.35537812523	-0.531863501777072	0.11197809267117	-4.74971031466772	2.0370824398013e-06	1.11977279477252e-05
ENSMUSG00000071659.4	3517.11362385646	0.427765508539363	0.0900925476948117	4.74806762029216	2.05369379021303e-06	1.12860403960034e-05
ENSMUSG00000029149.14	56.5212898831746	1.41281270635151	0.297621610732151	4.74700981180762	2.06445940867014e-06	1.1342189340861e-05
ENSMUSG00000096210.2	2417.18013143417	0.524344161156394	0.110463906054215	4.74674651554555	2.06714746319792e-06	1.13539419214681e-05
ENSMUSG00000086266.1	41.0376392928745	1.57563114211622	0.332035653669274	4.74536732638246	2.08128295136096e-06	1.1428547345076e-05
ENSMUSG00000029598.12	2145.41219652176	-0.658377643160955	0.13874726605301	-4.74515759402002	2.08344064158981e-06	1.14373592545874e-05
ENSMUSG00000027115.14	199.785704848669	0.880851298057727	0.185656879300164	4.74451203412503	2.09009554267157e-06	1.14708480499234e-05
ENSMUSG00000034271.16	564.535523485779	-0.711690967025992	0.150020272939518	-4.74396528603116	2.09574778385187e-06	1.1498817747739e-05
ENSMUSG00000033065.14	778.420718484237	-0.529130807704471	0.111578990174026	-4.74220824977179	2.11401146356711e-06	1.15959499135205e-05
ENSMUSG00000034248.7	1570.11156081929	0.434704341997753	0.0917203579531335	4.73945317810333	2.14295744907116e-06	1.17516105074329e-05
ENSMUSG00000037405.8	223.326919276737	-0.937972683222575	0.197963269599478	-4.73811472764769	2.15715680631863e-06	1.18263420457728e-05
ENSMUSG00000028937.14	1717.59938366547	0.543944550088655	0.114813606215153	4.73763143602807	2.16230612135948e-06	1.18514314044305e-05
ENSMUSG00000040189.18	33.8035624442122	1.76612811436754	0.372838362051825	4.73698067078742	2.1692584658997e-06	1.18863871171219e-05
ENSMUSG00000071379.2	977.038913670574	0.692130052934704	0.146119123807688	4.73675200684641	2.17170645285598e-06	1.1896649358402e-05
ENSMUSG00000037773.14	442.750024377527	-0.628108632495957	0.132612863855616	-4.73640802433632	2.17539399342471e-06	1.19136946661345e-05
ENSMUSG00000022367.7	765.437714127856	-0.561205022314045	0.118489121263586	-4.7363421749547	2.17610059340305e-06	1.19144099456173e-05
ENSMUSG00000032076.20	103.024733444237	1.1998935411467	0.253367227717888	4.735788254678	2.18205319348304e-06	1.19438397214069e-05
ENSMUSG00000040093.16	87.4375846448022	1.16484165420104	0.246029898000135	4.73455325417565	2.19538124441374e-06	1.20136140319308e-05
ENSMUSG00000115338.2	365.377074324125	0.814096487853522	0.171971791330879	4.73389549270423	2.20251163820775e-06	1.20494454473228e-05
ENSMUSG00000049191.12	176.697223065643	-0.812160599235689	0.17159438320489	-4.73302554586497	2.21197637014714e-06	1.20980251762278e-05
ENSMUSG00000020085.15	245.233751024516	-0.672279523376231	0.142066107514509	-4.73215980319282	2.22143413046483e-06	1.21465411019469e-05
ENSMUSG00000026620.11	298.329079101643	-0.684261807360479	0.144599937655861	-4.73210305933174	2.22205537994613e-06	1.21467271496263e-05
ENSMUSG00000060227.15	1237.07941676337	-0.596339690663555	0.126048338321779	-4.73103968369027	2.23372845376697e-06	1.22073112460158e-05
ENSMUSG00000036661.14	67.8241109025703	1.20215240723641	0.254111454330911	4.73080763085529	2.23628360070388e-06	1.22180470894241e-05
ENSMUSG00000014245.8	131.674333635996	0.952635379819323	0.201412025182194	4.72978402832495	2.24758808082563e-06	1.22765670588535e-05
ENSMUSG00000026051.8	173.870315964673	-1.19594148993236	0.252870445305145	-4.72946329686408	2.2511414571385e-06	1.22927299474419e-05
ENSMUSG00000027238.17	154.846296369665	-0.831913326891225	0.175904284094419	-4.72935227913314	2.25237267628124e-06	1.22962071282337e-05
ENSMUSG00000048834.16	25.5698990668836	-2.04842494532413	0.433242356474754	-4.72812714341216	2.26600280300727e-06	1.2367353029078e-05
ENSMUSG00000037890.13	396.18360609963	-0.611020864047951	0.12924466109785	-4.72762943442091	2.27156260859067e-06	1.23944269476914e-05
ENSMUSG00000059851.15	434.353256608277	0.64816712018373	0.137148394001071	4.72602778111037	2.28954339125533e-06	1.24892418375835e-05
ENSMUSG00000074923.10	27.256332938297	2.17556598552759	0.460387295454553	4.72551264339212	2.2953555170632e-06	1.25176453652656e-05
ENSMUSG00000049907.8	66.9527424462576	-1.46902598792761	0.310895329634068	-4.72514652972332	2.29949486408144e-06	1.25369138807392e-05
ENSMUSG00000026427.16	894.746550299951	0.529955511620034	0.112213348983953	4.72274926662978	2.32677640034431e-06	1.26823108935763e-05
ENSMUSG00000033420.12	3845.44163987755	-0.491134958061235	0.104003635076533	-4.72228646335127	2.33207890191269e-06	1.27078640901117e-05
ENSMUSG00000026806.15	303.295348138682	0.641476999000012	0.135850062488054	4.72194850154316	2.33595837818833e-06	1.27256515809391e-05
ENSMUSG00000025158.7	409.485847088592	0.656436466767187	0.139042213177889	4.72113073982324	2.34537114861234e-06	1.27735656158626e-05
ENSMUSG00000072791.11	7.76812557735298	6.39083231716582	1.35377991842305	4.72073209994884	2.34997284847491e-06	1.27952588498825e-05
ENSMUSG00000042203.8	388.953943237333	0.615460247241282	0.130376664016229	4.72063196190286	2.35113015368816e-06	1.2798191376063e-05
ENSMUSG00000017679.16	985.832674200897	-0.445017727376169	0.0942761958637244	-4.72036152179326	2.35425839171019e-06	1.2811848153782e-05
ENSMUSG00000022568.17	1107.63207896195	0.624081080865081	0.132219793791873	4.72002763706806	2.35812601967673e-06	1.28295204410871e-05
ENSMUSG00000023175.15	10337.1491098062	-0.461608501121735	0.0978270366911504	-4.7186188679013	2.37451208626494e-06	1.29152728120932e-05
ENSMUSG00000022443.17	25351.5612996561	-0.495366395893105	0.105006057097506	-4.71750306206735	2.38756808287345e-06	1.29828721856565e-05
ENSMUSG00000068284.14	893.517611588076	0.485503803525717	0.102920405819653	4.71727447690464	2.39025124075697e-06	1.2994046495416e-05
ENSMUSG00000027460.7	66.6444952988141	-1.31438693954535	0.278662354923215	-4.71677252532917	2.39615336570181e-06	1.30192887758187e-05
ENSMUSG00000050092.3	12.3944902736805	4.14687504567764	0.879169393239033	4.71681006819373	2.39571143969038e-06	1.30192887758187e-05
ENSMUSG00000086429.9	134.444725253225	-0.951438126901552	0.201719284335295	-4.71664437060012	2.39766249521595e-06	1.30240674142705e-05
ENSMUSG00000032698.15	12.3647556971074	3.80368971037677	0.80653397853493	4.71609357027484	2.4041590267195e-06	1.30559279253591e-05
ENSMUSG00000063888.7	1656.63770043137	0.447021109818706	0.09481307409774	4.71476232653194	2.41993051949007e-06	1.31381267180189e-05
ENSMUSG00000036246.14	415.009378934737	0.55774286429899	0.118322677678324	4.71374444225549	2.43205654328251e-06	1.32004958272891e-05
ENSMUSG00000025081.13	18.3190947563765	2.66268273286678	0.564968834115163	4.71297277315658	2.44128826531431e-06	1.32471269066176e-05
ENSMUSG00000039968.9	378.329157591593	0.877464492026976	0.186190386715355	4.71272715797314	2.44423368877618e-06	1.32596312227472e-05
ENSMUSG00000021890.6	1302.66700054073	0.449703658467839	0.0954495483008451	4.7114278325386	2.45987207847682e-06	1.3340968522101e-05
ENSMUSG00000071552.5	13.2241999131002	4.22891511384598	0.897965511379875	4.709440463195	2.48397756781282e-06	1.34681719502512e-05
ENSMUSG00000052533.14	1311.48006042509	0.544461466352414	0.115612760219254	4.70935444599599	2.48502600326237e-06	1.34703257016463e-05
ENSMUSG00000025202.8	13.5504620831042	5.30978261383551	1.12789480459727	4.70769312190547	2.5053588665286e-06	1.35769840592466e-05
ENSMUSG00000036989.16	946.929606215849	-0.587591423720112	0.124827213425167	-4.70723817024378	2.5109547927895e-06	1.36037453873365e-05
ENSMUSG00000039652.16	137.876406900201	0.902164080618884	0.191674465443166	4.70675151503885	2.51695395474281e-06	1.36326767619416e-05
ENSMUSG00000020838.12	23.7368963121949	2.09395900149522	0.444909154280334	4.70648666441201	2.52022463618415e-06	1.36468184815364e-05
ENSMUSG00000030346.16	150.280057454792	0.973438355834253	0.206840339998786	4.70623068904241	2.52338959237716e-06	1.36603804549389e-05
ENSMUSG00000029703.10	536.679519325196	0.583244760854545	0.123940968935051	4.70582702286428	2.52838839554838e-06	1.36838602726108e-05
ENSMUSG00000028047.11	834.94529584022	-0.696166582113851	0.147941419006549	-4.70569085242474	2.53007680627168e-06	1.36894163582866e-05
ENSMUSG00000028080.16	850.076863871612	0.526500812775165	0.111899101779117	4.70513886531858	2.53693212210426e-06	1.37229186573553e-05
ENSMUSG00000097974.1	13.9082371498569	5.35854867166482	1.13890793555695	4.70498844056644	2.53880338758661e-06	1.37294504763998e-05
ENSMUSG00000034647.15	1047.81924201458	-0.596277948683292	0.126781972627655	-4.70317614030583	2.56145257328562e-06	1.38483132457953e-05
ENSMUSG00000060288.13	185.531034445957	0.830380505050612	0.176597952224999	4.70209588836367	2.5750451224088e-06	1.39181626226878e-05
ENSMUSG00000028233.6	602.18331907099	0.528241228994309	0.112361188996156	4.70127838369865	2.58537757997632e-06	1.39703592585711e-05
ENSMUSG00000033436.13	2002.10604256355	-0.419698837132855	0.0892758923810384	-4.70114412681016	2.58707825518181e-06	1.39758980695836e-05
ENSMUSG00000030512.13	587.798260770533	0.691701959641118	0.147194032206266	4.69925274328934	2.61115143301261e-06	1.41022630265968e-05
ENSMUSG00000040722.7	625.292932757904	-0.502880531498031	0.107022278808039	-4.69883969112661	2.61643721349639e-06	1.41271218379465e-05
ENSMUSG00000031562.15	370.44792105094	0.658233721429702	0.140104570255521	4.69816024009225	2.62515441744182e-06	1.41704903770313e-05
ENSMUSG00000029765.12	224.323413805549	-0.812449567571329	0.172980994494182	-4.69675625317701	2.6432556481706e-06	1.42644777152123e-05
ENSMUSG00000028600.15	601.989275203425	-0.890999412540709	0.189733497305993	-4.69605749744731	2.65230910640286e-06	1.43096019472987e-05
ENSMUSG00000036639.12	151.049021599619	0.950976185874877	0.202511049177271	4.69592246812384	2.65406204740298e-06	1.43153255412075e-05
ENSMUSG00000069601.14	1199.79925028816	0.441665136191683	0.094066428605292	4.69524720710865	2.66284493421697e-06	1.43589539792174e-05
ENSMUSG00000044519.8	7.2869418619799	6.31087532311518	1.34456815728395	4.69360760101836	2.68428696947836e-06	1.44708042647016e-05
ENSMUSG00000067276.5	2353.11371749156	-0.517067076674767	0.110166974781523	-4.69348529992935	2.68589299217067e-06	1.44756895630668e-05
ENSMUSG00000061458.9	752.221079297301	0.607244167600867	0.129401784894621	4.69270318099073	2.69618537933514e-06	1.45273755070454e-05
ENSMUSG00000042595.7	341.779222626517	0.746079558199534	0.15900654706273	4.69213105989402	2.7037382346064e-06	1.45642774434462e-05
ENSMUSG00000026721.16	736.7272207647	-0.627624766690322	0.133781165277438	-4.69142846370596	2.71304133766065e-06	1.46067829436519e-05
ENSMUSG00000039070.5	85.367327959284	-1.20058814876844	0.255908797392381	-4.69146883968822	2.71250588681693e-06	1.46067829436519e-05
ENSMUSG00000037962.7	32.9178304276306	1.86344724205834	0.397242877597392	4.69095192676295	2.71936865693563e-06	1.46370389458011e-05
ENSMUSG00000050730.17	926.014624086819	-0.508145069158407	0.108329882572749	-4.690719283455	2.72246276924337e-06	1.46498809526012e-05
ENSMUSG00000006418.17	795.596076973813	0.53812475651669	0.114744542301616	4.68976341464837	2.73521113951558e-06	1.47146534254564e-05
ENSMUSG00000051498.7	55.730827506471	-1.37882145478833	0.29401159874188	-4.68968387876029	2.73627448316836e-06	1.47165464597861e-05
ENSMUSG00000030917.13	312.631512737945	-0.655612213806092	0.139905587653376	-4.68610457096545	2.78454030556013e-06	1.49722423240216e-05
ENSMUSG00000027107.3	19.8373595486143	2.39961938473654	0.512134884564928	4.6855222267764	2.79246990308583e-06	1.50109771167698e-05
ENSMUSG00000021702.7	31.8792242300682	-1.9409369466019	0.414445014969834	-4.68321942958627	2.82403914717979e-06	1.51767341541736e-05
ENSMUSG00000026811.18	752.563847696375	-0.50994577485556	0.108911931246446	-4.68218466993899	2.83833600914866e-06	1.52456453776266e-05
ENSMUSG00000110020.1	13.4356998981676	4.28094878062032	0.914295618535981	4.68223700718943	2.83761122172561e-06	1.52456453776266e-05
ENSMUSG00000060988.12	110.467542998032	-1.02962429079392	0.219906460013057	-4.68210115670447	2.83949290209686e-06	1.52478999688145e-05
ENSMUSG00000052331.14	441.878318255442	-0.601998502194235	0.128576388022085	-4.68202997031485	2.8404793908083e-06	1.52492385670568e-05
ENSMUSG00000054855.13	101.169810075846	-1.00010304263807	0.213702671728724	-4.67988085758521	2.87041673015843e-06	1.54059600579468e-05
ENSMUSG00000040329.14	46.943432635185	-1.58044704981228	0.337740363514317	-4.67947340781873	2.87612657979737e-06	1.54326013756442e-05
ENSMUSG00000048537.16	2227.89503818054	-0.550321384691022	0.117607120625378	-4.67932028064865	2.87827526320709e-06	1.54401254718461e-05
ENSMUSG00000058809.8	544.822667720643	0.805592915560161	0.172171387180821	4.67901739511512	2.88252989599301e-06	1.54589398233382e-05
ENSMUSG00000070331.14	15.5735837072445	3.44540785482047	0.736447551222495	4.67841579363137	2.89099849420913e-06	1.55003379607869e-05
ENSMUSG00000029438.9	217.438710027308	0.774948749295672	0.165646864114042	4.67831826120262	2.89237368136923e-06	1.55036925626127e-05
ENSMUSG00000028007.13	1300.67759776931	-0.459462041936368	0.0982256489118646	-4.67761778136617	2.90226876004482e-06	1.55486737377693e-05
ENSMUSG00000114865.2	7.23279041818093	6.29548348539573	1.3458735855801	4.67761872500251	2.90225540828064e-06	1.55486737377693e-05
ENSMUSG00000056592.14	82.2662692337638	1.18243484905739	0.252888152172443	4.67572260265912	2.92920340635895e-06	1.56889105283622e-05
ENSMUSG00000038591.3	20.4981254784946	-2.29994278001759	0.491962382123979	-4.67503789636905	2.93899343192248e-06	1.57372713278065e-05
ENSMUSG00000060600.15	489.074705132472	0.552284872721166	0.118139897707984	4.67483791196682	2.94185875506019e-06	1.57485373572516e-05
ENSMUSG00000071637.5	445.006940612609	-0.902794682588578	0.193139430165783	-4.6743157614872	2.94935262753645e-06	1.57845689781608e-05
ENSMUSG00000046834.7	13.1214624840806	5.26568022822943	1.12676702536173	4.67326440134241	2.96449728768911e-06	1.58615174329667e-05
ENSMUSG00000086290.9	485.468041847877	-0.595016061433512	0.127327085322834	-4.67313030785923	2.96643423731308e-06	1.58677766224001e-05
ENSMUSG00000022808.5	1762.63972165436	-0.399867449926358	0.0856300418300497	-4.66970985159597	3.01625443747495e-06	1.61300990277066e-05
